Uni, Yr_12, emppoprati, NAME_2006, Cert, median06, SSC2006
0.102804,0.457944,0.0,"Peterborough",0.439252,38917.65883,26433
0.091623,0.706806,0.683246,"Piangil",0.201571,31519.17175,26435
0.0978,0.625917,0.743842,"Picola",0.276284,26567.74903,26437
0.095745,0.606383,0.82199,"Pimpinio",0.297872,32302.51244,26439
0.064935,0.649351,0.0,"Pine Grove East",0.285714,25925.03598,26441
0.163636,0.587879,0.0,"Pine Lodge",0.248485,31979.96039,26443
0.063348,0.751131,0.0,"Pioneer Bay",0.18552,22518.43365,26445
0.209375,0.514062,0.689274,"Plenty - Bal",0.276562,45315.22816,26447
0.151515,0.616162,0.669643,"Point Cook - Bal",0.232323,43728.67439,26449
0.298343,0.353591,0.0,"Point Leo",0.348066,44223.06501,26451
0.270851,0.409286,0.659776,"Point Lonsdale",0.319862,36912.31879,26453
0.155779,0.477387,0.0,"Pomonal",0.366834,29012.48155,26455
0.0,0.752577,0.0,"Poolaijelo",0.247423,26030.66706,26457
0.141176,0.611765,0.0,"Pootilla",0.247059,31248.84242,26459
0.086957,0.649068,0.758621,"Poowong",0.263975,30361.54134,26461
0.266667,0.425641,0.0,"Porcupine Ridge",0.307692,25399.89861,26463
0.125275,0.536264,0.718341,"Porepunkah",0.338462,29484.55773,26465
0.091549,0.619718,0.0,"Port Albert",0.288732,26502.90013,26467
0.155556,0.552778,0.773371,"Port Campbell",0.291667,38502.67959,26469
0.202742,0.492785,0.7,"Port Fairy",0.304473,31846.37823,26471
0.132353,0.691176,0.0,"Port Franklin",0.176471,27265.73815,26473
0.0,0.741176,0.0,"Port Welshpool",0.258824,23378.57244,26475
0.11931,0.595862,0.502755,"Portarlington",0.284828,23879.99426,26477
0.100061,0.618429,0.674376,"Portland",0.28151,32782.16238,26479
0.085185,0.625926,0.707865,"Portland North",0.288889,33152.24633,26481
0.143478,0.534783,0.790393,"Portland West",0.321739,40718.1886,26483
0.043478,0.678261,0.0,"Powelltown",0.278261,25856.14615,26485
0.129707,0.564854,0.0,"Princetown",0.305439,31139.37021,26487
0.138354,0.527145,0.776014,"Puckapunyal",0.334501,53202.23104,26489
0.053846,0.676923,0.644788,"Purnim",0.269231,33739.3352,26491
0.09116,0.607735,0.0,"Pyalong",0.301105,28539.40521,26493
0.083893,0.671141,0.692308,"Pyramid Hill",0.244966,28163.09449,26495
0.060606,0.662338,0.0,"Quambatook",0.277056,24809.02066,26497
0.163569,0.509294,0.0,"Quantong",0.327138,32287.75516,26499
0.2851,0.431232,0.659058,"Queenscliff",0.283668,35013.41105,26501
0.071672,0.662116,0.589655,"Raglan",0.266212,25392.07917,26503
0.124242,0.669697,0.626506,"Rainbow",0.206061,24705.29596,26505
0.019277,0.910843,0.0,"Ravenhall",0.06988,20049.83531,26507
0.234973,0.409836,0.0,"Ravenswood",0.355191,37966.97911,26509
0.277108,0.361446,0.0,"Ravenswood South",0.361446,31461.3473,26511
0.102564,0.647436,0.0,"Rawson",0.25,25608.14274,26513
0.166667,0.478632,0.0,"Raymond Island",0.354701,23310.66675,26515
0.078947,0.611842,0.0,"Raywood",0.309211,26030.66706,26517
0.081633,0.679548,0.691808,"Red Cliffs",0.238819,29589.78345,26519
0.268072,0.453313,0.711916,"Red Hill",0.278614,36964.27214,26521
0.299742,0.452196,0.71875,"Red Hill South",0.248062,44202.06773,26523
0.096257,0.604278,0.0,"Red Lion",0.299465,20818.96587,26525
0.127072,0.569061,0.0,"Redesdale",0.303867,24915.67233,26527
0.038961,0.688312,0.0,"Rheola",0.272727,27034.16232,26529
0.14094,0.503356,0.0,"Rhyll",0.355705,28343.06918,26531
0.19375,0.448958,0.774194,"Riddells Creek",0.357292,42232.84965,26533
0.099237,0.59542,0.813953,"Ripplebrook",0.305344,34912.66767,26535
0.076781,0.778908,0.59462,"Robinvale",0.144311,27363.03892,26537
0.070866,0.750656,0.671053,"Robinvale Irrigation District Section B",0.178478,33852.02718,26539
0.057762,0.776173,0.75,"Robinvale Irrigation District Section C",0.166065,32474.16295,26541
0.086207,0.755747,0.714706,"Robinvale Irrigation District Section E",0.158046,30227.10179,26543
0.083987,0.639418,0.649554,"Rochester",0.276596,30880.89415,26545
0.091684,0.656716,0.652542,"Rochester West",0.251599,33459.5275,26547
0.044929,0.744544,0.561608,"Rockbank",0.210526,28005.28677,26549
0.0625,0.659722,0.0,"Rokewood",0.277778,27211.24972,26551
0.128741,0.538745,0.714928,"Romsey",0.332513,37378.91883,26553
0.086538,0.576923,0.0,"Rosebud West - Bal",0.336538,28128.88442,26555
0.056581,0.639606,0.613861,"Rosedale",0.303813,30132.5455,26557
0.11315,0.587156,0.683386,"Ross Creek",0.299694,33862.82519,26559
0.191489,0.531915,0.0,"Ruffy",0.276596,28037.65758,26561
0.086806,0.642361,0.656357,"Rupanyup",0.270833,26339.43483,26563
0.088665,0.66362,0.612375,"Rushworth",0.247715,24329.82764,26565
0.141912,0.560294,0.700811,"Rutherglen",0.297794,34568.17596,26567
0.13957,0.544263,0.678305,"Sale",0.316166,33292.04352,26569
0.076923,0.666667,0.0,"Salisbury West",0.25641,21560.55181,26571
0.120155,0.560078,0.584139,"San Remo",0.319767,28997.52261,26573
0.100592,0.656805,0.0,"Sandford",0.242604,22518.43365,26575
0.256684,0.475936,0.0,"Sandon",0.26738,30245.34716,26577
0.151786,0.616071,0.0,"Sandy Point",0.232143,27894.30112,26579
0.095238,0.610644,0.611268,"Sarsfield",0.294118,25428.56991,26581
0.130841,0.457944,0.0,"Sawmill Settlement",0.411215,33847.36699,26583
0.10111,0.602959,0.597052,"Scarsdale",0.295931,25581.5503,26585
0.115385,0.636364,0.648464,"Sea Lake",0.248252,24525.42417,26587
0.0,0.67,0.0,"Seaspray",0.33,21244.76659,26589
0.316633,0.378758,0.74645,"Sedgwick",0.304609,39590.09083,26591
0.226744,0.462209,0.736232,"Selby - Bal",0.311047,39770.83294,26593
0.118557,0.587629,0.0,"Serpentine",0.293814,33409.30868,26595
0.098039,0.666667,0.835897,"Serviceton",0.235294,35244.57809,26597
0.10303,0.52381,0.765165,"Seville - Bal",0.37316,35341.9452,26599
0.085227,0.542614,0.774648,"Seville East",0.372159,33781.80287,26601
0.075483,0.657517,0.638629,"Seymour",0.266999,30516.23604,26603
0.087912,0.571429,0.0,"Sheep Hills",0.340659,37707.70282,26605
0.121622,0.559846,0.718447,"Shelbourne",0.318533,30368.35625,26607
0.128198,0.620279,0.672327,"Shepparton",0.251523,32337.212,26609
0.071756,0.699237,0.721884,"Shepparton East",0.229008,31953.73665,26611
0.163265,0.517007,0.0,"Shepparton North",0.319728,33518.28555,26613
0.0,0.0,0.0,"Sherbrooke - Bal",0.0,0.0,26615
0.146293,0.721443,0.297405,"Shoreham",0.132265,41484.49408,26617
0.128347,0.574331,0.750929,"Silvan - Bal",0.297322,33700.23798,26619
0.170213,0.446809,0.0,"Silverleaves",0.382979,33389.63231,26621
0.046083,0.663594,0.830664,"Simpson",0.290323,36913.64383,26623
0.2,0.433333,0.0,"Skenes Creek",0.366667,28192.04147,26625
0.115727,0.623145,0.629851,"Skipton",0.261128,21150.03102,26627
0.128205,0.544872,0.0,"Smeaton",0.326923,32854.43483,26629
0.280303,0.424242,0.0,"Smiths Beach",0.295455,32400.68046,26631
0.169742,0.532595,0.730627,"Smythes Creek",0.297663,33813.87421,26633
0.068493,0.633562,0.623729,"Smythesdale",0.297945,24834.19194,26635
0.111324,0.644914,0.54049,"Snake Valley",0.243762,25861.65733,26637
0.106383,0.575988,0.75643,"Somerville - Bal",0.317629,35707.93819,26639
0.068966,0.666667,0.513966,"South Dudley",0.264368,23765.6349,26641
0.208,0.48,0.0,"Spring Hill",0.312,31800.76481,26643
0.15625,0.583333,0.0,"Springbank",0.260417,31413.05073,26645
0.102564,0.582418,0.768657,"Springhurst",0.315018,31024.80627,26647
0.203046,0.461929,0.0,"Springmount",0.335025,36495.68907,26649
0.262125,0.393764,0.749137,"St Andrews",0.344111,40225.56366,26651
0.197248,0.451835,0.692661,"St Andrews Beach",0.350917,35760.76035,26653
0.072386,0.695264,0.650624,"St Arnaud",0.23235,26847.67205,26655
0.075472,0.646226,0.0,"St Arnaud East",0.278302,23712.24698,26657
0.164384,0.575342,0.0,"St Arnaud North",0.260274,26476.66496,26659
0.108827,0.610641,0.466747,"St Leonards",0.280532,24071.08577,26661
0.246753,0.350649,0.0,"Staghorn Flat",0.402597,36734.61651,26663
0.08,0.674545,0.704505,"Stanhope",0.245455,28356.52524,26665
0.246341,0.419512,0.712895,"Stanley",0.334146,34145.8896,26667
0.088149,0.618348,0.667974,"Stawell",0.293503,29864.12515,26669
0.234568,0.425926,0.0,"Stonehaven",0.339506,43759.08333,26671
0.096774,0.612903,0.679245,"Stradbroke",0.290323,31248.84242,26673
0.102857,0.566667,0.663188,"Stratford",0.330476,29628.30433,26675
0.120141,0.526502,0.0,"Strath Creek",0.353357,29910.84874,26677
0.148148,0.592593,0.0,"Strathbogie",0.259259,21765.8122,26679
0.12069,0.66092,0.0,"Strathdownie",0.218391,33518.28555,26681
0.062241,0.709544,0.665298,"Strathmerton",0.228216,30512.94589,26683
0.110599,0.585253,0.0,"Streatham",0.304147,26281.54088,26685
0.165517,0.57931,0.0,"Stuart Mill",0.255172,23548.33668,26687
0.090909,0.576923,0.66323,"Sugarloaf Creek",0.332168,31382.64179,26689
0.132769,0.537368,0.750197,"Sunbury",0.329864,41170.02617,26691
0.245455,0.454545,0.0,"Sunderland Bay",0.3,38741.60703,26693
0.101351,0.527027,0.0,"Sunset Strip",0.371622,26819.12762,26695
0.143478,0.443478,0.0,"Surf Beach",0.413043,28963.9609,26697
0.204225,0.549296,0.0,"Sutherlands Creek",0.246479,37871.91114,26699
0.115154,0.608848,0.706782,"Swan Hill",0.275998,31703.92294,26701
0.102041,0.553061,0.631148,"Swan Reach",0.344898,24571.03759,26703
0.179837,0.504087,0.731302,"Swanpool",0.316076,29779.01701,26705
0.134615,0.551282,0.0,"Swifts Creek",0.314103,26107.859,26707
0.203166,0.551451,0.0,"Taggerty",0.245383,31085.30986,26709
0.07716,0.62037,0.507599,"Talbot",0.302469,20100.17458,26711
0.186441,0.525424,0.0,"Talgarno",0.288136,33807.75533,26713
0.112963,0.52963,0.711359,"Tallangatta",0.357407,32442.38014,26715
0.097561,0.585366,0.0,"Tallangatta Valley",0.317073,22733.46835,26717
0.154545,0.511364,0.720824,"Tallarook",0.334091,33400.59947,26719
0.118863,0.599483,0.821244,"Tallygaroopna",0.281654,33236.48845,26721
0.077586,0.525862,0.776316,"Tangambalanga",0.396552,39320.19889,26723
0.115942,0.594203,0.0,"Tanjil Bren",0.289855,33055.13389,26725
0.131783,0.49031,0.733591,"Tanjil South",0.377907,33931.60443,26727
0.181034,0.482759,0.0,"Taradale",0.336207,27786.78377,26729
0.1,0.644444,0.0,"Tarnagulla",0.255556,17250.08353,26731
0.189189,0.477477,0.814815,"Tarneit - Bal",0.333333,47247.424,26733
0.133333,0.65,0.0,"Tarranyurk",0.216667,18755.32642,26735
0.196141,0.427653,0.0,"Tarrawingee",0.376206,30655.47131,26737
0.194175,0.504854,0.0,"Tarrington",0.300971,33602.49494,26739
0.044776,0.567164,0.0,"Tarwin Lower",0.38806,29336.29851,26741
0.172932,0.473684,0.0,"Tatong",0.353383,28861.95726,26743
0.12783,0.622281,0.685029,"Tatura",0.249889,32532.65288,26745
0.171254,0.495413,0.713396,"Tawonga",0.333333,28074.14832,26747
0.242485,0.426854,0.684739,"Tawonga South",0.330661,33612.63125,26749
0.0,0.0,0.0,"Taylor Bay",0.0,52408.25677,26751
0.118467,0.592334,0.718277,"Teesdale",0.289199,34624.7034,26753
0.07483,0.707483,0.0,"Tenby Point",0.217687,24023.67654,26755
0.099907,0.618114,0.734827,"Terang",0.281979,31513.8804,26757
0.117188,0.613281,0.783465,"Tesbury",0.269531,37707.70282,26759
0.08805,0.710692,0.507692,"The Gurdies",0.201258,29068.27434,26761
0.29,0.42,0.0,"The Patch - Bal",0.29,41226.45244,26763
0.078431,0.588235,0.0,"The Settlement",0.333333,30191.50107,26765
0.119048,0.698413,0.0,"The Sisters",0.18254,36818.24111,26767
0.123636,0.574545,0.696429,"Thoona",0.301818,30398.8229,26769
0.128713,0.584158,0.0,"Thornton",0.287129,31173.58027,26771
0.099585,0.655602,0.672199,"Thorpdale",0.244813,24668.78064,26773
0.040541,0.608108,0.0,"Thowgla Valley",0.351351,25696.16864,26775
0.131868,0.613815,0.755906,"Timboon",0.254317,34809.06908,26777
0.120536,0.607143,0.771689,"Timmering",0.272321,34317.59567,26779
0.10728,0.551724,0.777778,"Tinamba",0.340996,31271.14231,26781
0.108333,0.533333,0.0,"Tintaldra",0.358333,28037.65758,26783
0.172515,0.540936,0.716814,"Tolmie",0.28655,32051.63863,26785
0.069532,0.671302,0.697085,"Tongala",0.259166,27258.82544,26787
0.159236,0.464968,0.0,"Tonimbuk",0.375796,37434.0223,26789
0.115607,0.630058,0.0,"Tooborac",0.254335,25428.56991,26791
0.130165,0.61157,0.772074,"Toolamba",0.258264,35027.52112,26793
0.155512,0.482283,0.728516,"Toolangi",0.362205,36237.64743,26795
0.113636,0.556061,0.711009,"Toolern Vale",0.330303,34746.74018,26797
0.111111,0.640523,0.0,"Toolleen",0.248366,23772.80273,26799
0.083333,0.614583,0.0,"Toolondo",0.302083,33055.13389,26801
0.126,0.546,0.723658,"Toongabbie",0.328,34845.15246,26803
0.083333,0.632716,0.62037,"Toora",0.283951,25845.81267,26805
0.185185,0.453704,0.0,"Toora North",0.361111,21592.13033,26807
0.059084,0.629247,0.650442,"Tooradin",0.311669,31798.32914,26809
0.055556,0.648148,0.0,"Toorloo Arm",0.296296,22518.43365,26811
0.238468,0.42676,0.721922,"Torquay",0.334772,39126.70185,26813
0.099379,0.583851,0.0,"Torrumbarry",0.31677,29314.83337,26815
0.0,0.0,0.0,"Tower Hill",0.0,0.0,26817
0.12426,0.591716,0.0,"Towong",0.284024,29152.65232,26819
0.133236,0.534407,0.721528,"Trafalgar",0.332357,35070.85045,26821
0.082915,0.59799,0.70398,"Trafalgar East",0.319095,33885.61272,26823
0.175439,0.605263,0.0,"Trafalgar South",0.219298,34233.15006,26825
0.07563,0.579832,0.0,"Tragowel",0.344538,26030.66706,26827
0.132947,0.559127,0.67183,"Traralgon",0.307925,35871.88494,26829
0.159116,0.478453,0.756906,"Traralgon East",0.362431,44695.67891,26831
0.184524,0.363095,0.0,"Traralgon South",0.452381,44211.64002,26833
0.15873,0.52381,0.0,"Trawalla",0.31746,32138.89908,26835
0.069444,0.722222,0.0,"Traynors Lagoon",0.208333,25876.28318,26837
0.190291,0.518447,0.0,"Trentham",0.291262,26937.04988,26839
0.079755,0.641104,0.729231,"Tresco",0.279141,26502.90013,26841
0.0,1.0,0.0,"Truganina - Bal",0.0,0.0,26843
0.063158,0.678947,0.666667,"Tungamah",0.257895,24703.46365,26845
0.09375,0.6875,0.0,"Turriff",0.21875,23421.57938,26847
0.153543,0.507874,0.752964,"Tyers",0.338583,38353.58886,26849
0.15,0.53,0.72,"Tylden",0.32,36506.17856,26851
0.066667,0.654545,0.0,"Tynong",0.278788,36688.4788,26853
0.13245,0.529801,0.0,"Tyrendarra",0.337748,40641.55806,26855
0.054795,0.643836,0.0,"Ultima",0.30137,28897.79638,26857
0.065868,0.721557,0.729167,"Undera",0.212575,28037.65758,26859
0.028302,0.764151,0.0,"Underbool",0.207547,25794.55053,26861
0.178571,0.428571,0.0,"Upper Gundowring",0.392857,29041.15284,26863
0.174061,0.556314,0.698305,"Upper Plenty",0.269625,33915.27268,26865
0.179775,0.488764,0.587571,"Ventnor",0.331461,27900.19248,26867
0.103943,0.569892,0.441948,"Venus Bay",0.326165,16987.54117,26869
0.0,0.0,0.0,"Victoria Point",0.0,0.0,26871
0.122807,0.508772,0.0,"Victoria Valley",0.368421,29850.42322,26873
0.084416,0.662338,0.783871,"Vinifera",0.253247,30599.21127,26875
0.143145,0.534274,0.694611,"Violet Town",0.322581,27565.42452,26877
0.1125,0.65,0.0,"Vite Vite North",0.2375,29041.15284,26879
0.042308,0.619231,0.847656,"Waaia",0.338462,31048.14336,26881
0.096552,0.655172,0.0,"Waggarandall",0.248276,26030.66706,26883
0.078431,0.570806,0.720264,"Wahgunyah",0.350763,35888.53227,26885
0.081633,0.632653,0.0,"Wahring",0.285714,30044.6481,26887
0.129032,0.564516,0.0,"Waitchie",0.306452,29259.30399,26889
0.107843,0.617647,0.0,"Wal Wal",0.27451,26699.6639,26891
0.183767,0.477795,0.807044,"Waldara",0.338438,41031.36941,26893
0.194631,0.530201,0.0,"Walkerville",0.275168,30459.88752,26895
0.056995,0.678756,0.0,"Wallacedale",0.264249,33657.23104,26897
0.094072,0.601169,0.714087,"Wallan",0.304759,38372.27872,26899
0.114943,0.689655,0.0,"Wallinduc",0.195402,26604.09292,26901
0.215926,0.436447,0.733436,"Wallington",0.347626,39518.82395,26903
0.046875,0.703125,0.0,"Wallup",0.25,21939.49408,26905
0.179221,0.433766,0.727749,"Walmer",0.387013,29195.53673,26907
0.163636,0.527273,0.0,"Walpeup",0.309091,25528.91943,26909
0.138365,0.572327,0.0,"Walwa",0.289308,29041.15284,26911
0.092593,0.58642,0.0,"Wandella",0.320988,24815.90964,26913
0.155844,0.519481,0.0,"Wandiligong",0.324675,30887.58412,26915
0.081301,0.674797,0.0,"Wandin East - Bal",0.243902,39678.20261,26917
0.205047,0.488959,0.820755,"Wandin North - Bal",0.305994,41135.91151,26919
0.135227,0.540909,0.739229,"Wandong",0.323864,35445.81377,26921
0.1256,0.57052,0.707884,"Wangaratta",0.30388,31667.26801,26923
0.159509,0.542945,0.712074,"Wangaratta South",0.297546,35411.16624,26925
0.144928,0.589372,0.0,"Wangoom",0.2657,37305.23146,26927
0.17023,0.527138,0.601151,"Warburton",0.302632,26398.1442,26929
0.118182,0.645455,0.0,"Wargan",0.236364,32453.03673,26931
0.059375,0.621875,0.579114,"Warneet",0.31875,35928.77941,26933
0.093098,0.625201,0.661576,"Warracknabeal",0.281701,27922.50239,26935
0.181594,0.49614,0.710404,"Warragul",0.322267,35145.6725,26937
0.24359,0.487179,0.764331,"Warrandyte - Bal",0.269231,51649.31078,26939
0.25,0.461538,0.826087,"Warrandyte South - Bal",0.288462,62771.54193,26941
0.09465,0.55144,0.695833,"Warrenheip",0.353909,31764.92569,26943
0.066007,0.686469,0.719595,"Warrion",0.247525,28402.56495,26945
0.162789,0.546055,0.712965,"Warrnambool",0.291156,33747.66255,26947
0.085526,0.611842,0.825806,"Warrong",0.302632,40669.89204,26949
0.06087,0.721739,0.0,"Watchem",0.217391,17844.25836,26951
0.05042,0.714286,0.0,"Waterford Park",0.235294,36065.61967,26953
0.115152,0.581818,0.0,"Wattle Bank",0.30303,27410.47305,26955
0.3125,0.361111,0.0,"Wattle Glen - Bal",0.326389,49612.80569,26957
0.070513,0.695513,0.0,"Waubra",0.233974,25528.91943,26959
0.290503,0.363128,0.72549,"Waurn Ponds - Bal",0.346369,38600.76559,26961
0.077047,0.675762,0.494346,"Wedderburn",0.247191,20588.63507,26963
0.074866,0.695187,0.0,"Weerite",0.229947,29569.30824,26965
0.16763,0.491329,0.0,"Welshmans Reef",0.34104,24499.0164,26967
0.072289,0.698795,0.0,"Welshpool",0.228916,22088.36425,26969
0.101344,0.641158,0.725673,"Werribee South",0.257497,34085.03692,26971
0.170732,0.695122,0.0,"Werrimull",0.134146,24571.03759,26973
0.090062,0.636646,0.690402,"Wesburn",0.273292,32163.1381,26975
0.135593,0.570621,0.0,"West Creek",0.293785,29581.49645,26977
0.128423,0.528006,0.740514,"West Wodonga",0.343572,38557.99648,26979
0.187793,0.544601,0.692308,"Whanregarwen",0.267606,38305.98118,26981
0.093093,0.575075,0.748494,"Wharparilla",0.331832,33294.90709,26983
0.24186,0.446512,0.0,"Wheatsheaf",0.311628,25104.36374,26985
0.167235,0.484642,0.754209,"Whiteheads Creek",0.348123,37002.21524,26987
0.16568,0.573964,0.0,"Whitfield",0.260355,27368.66074,26989
0.09942,0.542668,0.722498,"Whittlesea",0.357912,37783.55992,26991
0.124105,0.577566,0.740385,"Whorouly",0.298329,34710.90107,26993
0.176101,0.528302,0.0,"Wickliffe",0.295597,43233.44296,26995
0.116279,0.596899,0.0,"Wilby",0.286822,32051.63863,26997
0.157754,0.532086,0.717742,"Wildwood",0.31016,40646.79368,26999
0.105263,0.62753,0.0,"Willaura",0.267206,25313.88473,27001
0.186047,0.581395,0.0,"Willow Grove",0.232558,36339.30019,27003
0.104478,0.548507,0.788104,"Willowmavin",0.347015,34058.62915,27005
0.15122,0.507317,0.743961,"Wimbledon Heights",0.341463,32394.29554,27007
0.089322,0.612936,0.632444,"Winchelsea",0.297741,27824.14795,27009
0.26506,0.39759,0.0,"Winchelsea South",0.337349,42755.58807,27011
0.130709,0.536523,0.704265,"Wodonga",0.332768,35230.21527,27013
0.066667,0.707692,0.648515,"Wollert",0.225641,30936.64389,27015
0.15,0.592857,0.725926,"Won Wron",0.257143,30232.80347,27017
0.296774,0.389247,0.75,"Wonga Park - Bal",0.313978,52078.84191,27019
0.097684,0.603223,0.59597,"Wonthaggi",0.299094,25587.56526,27021
0.239365,0.458136,0.722709,"Woodend",0.302498,38581.34595,27023
0.215054,0.483871,0.0,"Woodend North",0.301075,38646.03605,27025
0.0,0.678571,0.0,"Woods Point",0.321429,17250.08353,27027
0.099415,0.561404,0.0,"Woodside",0.339181,35431.83319,27029
0.16129,0.464516,0.685065,"Woodvale",0.374194,31933.58036,27031
0.192118,0.53202,0.0,"Woolamai",0.275862,30981.24368,27033
0.123684,0.571053,0.780105,"Woolsthorpe",0.305263,33389.63231,27035
0.033333,0.788889,0.0,"Woomelang",0.177778,18813.22038,27037
0.246377,0.369565,0.0,"Wooragee",0.384058,31992.60949,27039
0.065693,0.593895,0.704907,"Woori Yallock",0.340411,32216.49856,27041
0.101833,0.574338,0.811475,"Woorinen",0.323829,30840.80963,27043
0.016949,0.694915,0.0,"Woorinen South",0.288136,28840.45379,27045
0.122378,0.566434,0.841549,"Woorndoo",0.311189,32595.90724,27047
0.083333,0.583333,0.0,"Wuk Wuk",0.333333,20072.41395,27049
0.030075,0.616541,0.686567,"Wunghnu",0.353383,28886.76896,27051
0.049351,0.651948,0.624352,"Wurruk",0.298701,29161.57227,27053
0.143713,0.52994,0.735471,"Wy Yung",0.326347,34252.07402,27055
0.111959,0.666667,0.693095,"Wycheproof",0.221374,27107.5888,27057
0.046875,0.78125,0.0,"Wychitella",0.171875,20110.04502,27059
0.32,0.38,0.0,"Wye River",0.3,35764.57109,27061
0.034884,0.709302,0.0,"Wyndham Vale - Bal",0.255814,30044.6481,27063
0.276074,0.379492,0.768357,"Yackandandah",0.344435,37834.01691,27065
0.04878,0.747967,0.0,"Yalca",0.203252,28037.65758,27067
0.130081,0.414634,0.787402,"Yallourn",0.455285,43591.83412,27069
0.046667,0.610667,0.618351,"Yallourn North",0.342667,26842.00366,27071
0.085526,0.641447,0.0,"Yambuk",0.273026,30887.58412,27073
0.117647,0.784314,0.0,"Yanac",0.098039,33657.23104,27075
0.090909,0.558442,0.0,"Yanakie",0.350649,30044.6481,27077
0.253112,0.46888,0.0,"Yandoit",0.278008,24935.94496,27079
0.143836,0.547945,0.0,"Yarck",0.308219,30044.6481,27081
0.150068,0.525921,0.751023,"Yarra Glen",0.324011,37623.28395,27083
0.098528,0.531144,0.684032,"Yarra Junction",0.370328,29060.08672,27085
0.12776,0.55205,0.7056,"Yarragon",0.320189,28872.42355,27087
0.178571,0.543651,0.743083,"Yarragon South",0.277778,39897.14703,27089
0.095975,0.640867,0.646329,"Yarram",0.263158,26226.47101,27091
0.218072,0.460241,0.776173,"Yarrambat",0.321687,43122.45731,27093
0.116788,0.569343,0.0,"Yarrawalla",0.313869,31015.77255,27095
0.099515,0.603675,0.667361,"Yarrawonga",0.29681,30703.78604,27097
0.075075,0.632132,0.745068,"Yarroweyah",0.292793,33814.78918,27099
0.162383,0.544393,0.675958,"Yea",0.293224,30003.68911,27101
0.185185,0.462963,0.0,"Yellingbo",0.351852,32151.98815,27103
0.126582,0.594937,0.0,"Yelta",0.278481,32051.63863,27105
0.14717,0.471698,0.0,"Yeodene",0.381132,38308.72672,27107
0.141509,0.487421,0.71885,"Yinnar",0.371069,33971.36869,27109
0.165644,0.495399,0.737984,"Yinnar South",0.338957,41995.36439,27111
0.227513,0.428571,0.0,"Yulecart",0.343915,33055.13389,27113
0.0,0.0,0.0,"Unclassified Vic.",0.0,78212.42062,29999
